Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-25,257,3
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-25,865,22
Ontario,Canada,51.2538,-85.3232,2020-04-25,15012,916
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-25,26,0
Quebec,Canada,52.9399,-73.5491,2020-04-25,23267,1446
Saskatchewan,Canada,52.9399,-106.4509,2020-04-25,349,4
,Central African Republic,6.6111,20.9394,2020-04-25,16,0
,Chad,15.4542,18.7322,2020-04-25,46,0
,Chile,-35.6751,-71.543,2020-04-25,12858,181
Anhui,China,31.8257,117.2264,2020-04-25,991,6
Beijing,China,40.1824,116.4142,2020-04-25,593,8
Chongqing,China,30.0572,107.874,2020-04-25,579,6
Fujian,China,26.0789,117.9874,2020-04-25,355,1
Gansu,China,37.8099,101.0583,2020-04-25,139,2
Guangdong,China,23.3417,113.4244,2020-04-25,1586,8
Guangxi,China,23.8298,108.7881,2020-04-25,254,2
Guizhou,China,26.8154,106.8748,2020-04-25,147,2
Hainan,China,19.1959,109.7453,2020-04-25,168,6
Hebei,China,39.549,116.1306,2020-04-25,328,6
Heilongjiang,China,47.861999999999995,127.7615,2020-04-25,935,13
Henan,China,33.882,113.61399999999999,2020-04-25,1276,22
Hong Kong,China,22.3,114.2,2020-04-25,1037,4
Hubei,China,30.9756,112.2707,2020-04-25,68128,4512
Hunan,China,27.6104,111.7088,2020-04-25,1019,4
Inner Mongolia,China,44.0935,113.9448,2020-04-25,198,1
Jiangsu,China,32.9711,119.455,2020-04-25,653,0
Jiangxi,China,27.614,115.7221,2020-04-25,937,1
Jilin,China,43.6661,126.1923,2020-04-25,109,1
Liaoning,China,41.2956,122.6085,2020-04-25,146,2
Macau,China,22.1667,113.55,2020-04-25,45,0
Ningxia,China,37.2692,106.1655,2020-04-25,75,0
Qinghai,China,35.7452,95.9956,2020-04-25,18,0
Shaanxi,China,35.1917,108.8701,2020-04-25,286,3
Shandong,China,36.3427,118.1498,2020-04-25,787,7
Shanghai,China,31.201999999999998,121.4491,2020-04-25,642,7
Shanxi,China,37.5777,112.2922,2020-04-25,197,0
Sichuan,China,30.6171,102.7103,2020-04-25,561,3
Tianjin,China,39.3054,117.323,2020-04-25,190,3
Tibet,China,31.6927,88.0924,2020-04-25,1,0
Xinjiang,China,41.1129,85.2401,2020-04-25,76,3
Yunnan,China,24.974,101.48700000000001,2020-04-25,185,2
Zhejiang,China,29.1832,120.0934,2020-04-25,1268,1
,Colombia,4.5709,-74.2973,2020-04-25,5142,233
,Congo (Brazzaville),-4.0383,21.7587,2020-04-25,200,6
,Congo (Kinshasa),-4.0383,21.7587,2020-04-25,416,28
,Costa Rica,9.7489,-83.7534,2020-04-25,693,6
,Cote d'Ivoire,7.54,-5.5471,2020-04-25,1077,14
,Croatia,45.1,15.2,2020-04-25,2016,54
,Diamond Princess,0.0,0.0,2020-04-25,712,13
,Cuba,22.0,-80.0,2020-04-25,1337,51
,Cyprus,35.1264,33.4299,2020-04-25,810,14
,Czechia,49.8175,15.472999999999999,2020-04-25,7352,218
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-25,187,0
Greenland,Denmark,71.7069,-42.6043,2020-04-25,11,0
,Denmark,56.2639,9.5018,2020-04-25,8445,418
,Djibouti,11.8251,42.5903,2020-04-25,1008,2
,Dominican Republic,18.7357,-70.1627,2020-04-25,5926,273
,Ecuador,-1.8312,-78.1834,2020-04-25,22719,576
,Egypt,26.0,30.0,2020-04-25,4319,307
,El Salvador,13.7942,-88.8965,2020-04-25,274,8
,Equatorial Guinea,1.5,10.0,2020-04-25,258,1
,Eritrea,15.1794,39.7823,2020-04-25,39,0
,Estonia,58.5953,25.0136,2020-04-25,1635,46
,Eswatini,-26.5225,31.4659,2020-04-25,56,1
,Ethiopia,9.145,40.4897,2020-04-25,122,3
,Fiji,-17.7134,178.065,2020-04-25,18,0
,Finland,64.0,26.0,2020-04-25,4475,186
French Guiana,France,3.9339,-53.1258,2020-04-25,111,1
French Polynesia,France,-17.6797,149.4068,2020-04-25,57,0
Guadeloupe,France,16.25,-61.5833,2020-04-25,149,12
Mayotte,France,-12.8275,45.1662,2020-04-25,380,4
New Caledonia,France,-20.9043,165.618,2020-04-25,18,0
Reunion,France,-21.1351,55.2471,2020-04-25,417,0
Saint Barthelemy,France,17.9,-62.8333,2020-04-25,6,0
St Martin,France,18.0708,-63.0501,2020-04-25,38,3
Martinique,France,14.6415,-61.0242,2020-04-25,175,14
,France,46.2276,2.2137,2020-04-25,160292,22583
,Gabon,-0.8037,11.6094,2020-04-25,176,3
,Gambia,13.4432,-15.3101,2020-04-25,10,1
,Georgia,42.3154,43.3569,2020-04-25,456,5
,Germany,51.0,9.0,2020-04-25,156513,5877
,Ghana,7.9465,-1.0232,2020-04-25,1279,10
,Greece,39.0742,21.8243,2020-04-25,2506,130
,Guatemala,15.7835,-90.2308,2020-04-25,473,13
,Guinea,9.9456,-9.6966,2020-04-25,996,7
,Guyana,5.0,-58.75,2020-04-25,73,7
,Haiti,18.9712,-72.2852,2020-04-25,72,6
,Holy See,41.9029,12.4534,2020-04-25,9,0
,Honduras,15.2,-86.2419,2020-04-25,627,59
,Hungary,47.1625,19.5033,2020-04-25,2443,262
,Iceland,64.9631,-19.0208,2020-04-25,1790,10
,India,21.0,78.0,2020-04-25,26283,825
,Indonesia,-0.7893,113.9213,2020-04-25,8607,720
,Iran,32.0,53.0,2020-04-25,89328,5650
,Iraq,33.0,44.0,2020-04-25,1763,86
,Ireland,53.1424,-7.6921,2020-04-25,18561,1063
,Israel,31.0,35.0,2020-04-25,15298,199
,Italy,43.0,12.0,2020-04-25,195351,26384
,Jamaica,18.1096,-77.2975,2020-04-25,305,7
,Japan,36.0,138.0,2020-04-25,13231,360
,Jordan,31.24,36.51,2020-04-25,444,7
,Kazakhstan,48.0196,66.9237,2020-04-25,2601,25
,Kenya,-0.0236,37.9062,2020-04-25,343,14
,"Korea, South",36.0,128.0,2020-04-25,10728,242
,Kuwait,29.5,47.75,2020-04-25,2892,19
,Kyrgyzstan,41.2044,74.7661,2020-04-25,665,8
,Latvia,56.8796,24.6032,2020-04-25,804,12
,Lebanon,33.8547,35.8623,2020-04-25,704,24
,Liberia,6.4281,-9.4295,2020-04-25,120,11
,Liechtenstein,47.14,9.55,2020-04-25,81,1
,Lithuania,55.1694,23.8813,2020-04-25,1426,41
,Luxembourg,49.8153,6.1296,2020-04-25,3711,85
,Madagascar,-18.7669,46.8691,2020-04-25,123,0
,Malaysia,2.5,112.5,2020-04-25,5742,98
,Maldives,3.2028,73.2207,2020-04-25,177,0
,Malta,35.9375,14.3754,2020-04-25,448,4
,Mauritania,21.0079,10.9408,2020-04-25,7,1
,Mauritius,-20.2,57.5,2020-04-25,331,9
,Mexico,23.6345,-102.5528,2020-04-25,13842,1305
,Moldova,47.4116,28.3699,2020-04-25,3304,94
,Monaco,43.7333,7.4167,2020-04-25,94,4
,Mongolia,46.8625,103.8467,2020-04-25,37,0
,Montenegro,42.5,19.3,2020-04-25,320,6
,Morocco,31.7917,-7.0926,2020-04-25,3897,159
,Namibia,-22.9576,18.4904,2020-04-25,16,0
,Nepal,28.1667,84.25,2020-04-25,49,0
Aruba,Netherlands,12.5186,-70.0358,2020-04-25,100,2
Curacao,Netherlands,12.1696,-68.99,2020-04-25,16,1
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-25,73,12
,Netherlands,52.1326,5.2913,2020-04-25,37190,4409
,New Zealand,-40.9006,174.886,2020-04-25,1470,18
,Nicaragua,12.8654,-85.2072,2020-04-25,12,3
,Niger,17.6078,8.0817,2020-04-25,684,27
,Nigeria,9.082,8.6753,2020-04-25,1182,35
,North Macedonia,41.6086,21.7453,2020-04-25,1367,59
,Norway,60.472,8.4689,2020-04-25,7499,201
,Oman,21.0,57.0,2020-04-25,1905,10
,Pakistan,30.3753,69.3451,2020-04-25,13328,281
,Panama,8.538,-80.7821,2020-04-25,5538,159
,Papua New Guinea,-6.315,143.9555,2020-04-25,8,0
,Paraguay,-23.4425,-58.4438,2020-04-25,228,9
,Peru,-9.19,-75.0152,2020-04-25,25331,700
,Philippines,13.0,122.0,2020-04-25,7294,494
,Poland,51.9194,19.1451,2020-04-25,11273,524
,Portugal,39.3999,-8.2245,2020-04-25,23392,880
,Qatar,25.3548,51.1839,2020-04-25,9358,10
,Romania,45.9432,24.9668,2020-04-25,10635,601
,Russia,60.0,90.0,2020-04-25,74588,681
,Rwanda,-1.9403,29.8739,2020-04-25,183,0
,Saint Lucia,13.9094,-60.9789,2020-04-25,15,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-25,14,0
,San Marino,43.9424,12.4578,2020-04-25,513,40
,Saudi Arabia,24.0,45.0,2020-04-25,16299,136
,Senegal,14.4974,-14.4524,2020-04-25,614,7
,Serbia,44.0165,21.0059,2020-04-25,7779,151
,Seychelles,-4.6796,55.492,2020-04-25,11,0
,Singapore,1.2833,103.8333,2020-04-25,12693,12
,Slovakia,48.669,19.699,2020-04-25,1373,17
,Slovenia,46.1512,14.9955,2020-04-25,1388,81
,Somalia,5.1521,46.1996,2020-04-25,390,18
,South Africa,-30.5595,22.9375,2020-04-25,4361,86
,Spain,40.0,-4.0,2020-04-25,205905,22902
,Sri Lanka,7.0,81.0,2020-04-25,460,7
,Sudan,12.8628,30.2176,2020-04-25,213,17
,Suriname,3.9193,-56.0278,2020-04-25,10,1
,Sweden,63.0,16.0,2020-04-25,18177,2192
,Switzerland,46.8182,8.2275,2020-04-25,28894,1599
,Taiwan*,23.7,121.0,2020-04-25,429,6
,Tanzania,-6.369,34.8888,2020-04-25,299,10
,Thailand,15.0,101.0,2020-04-25,2907,51
,Togo,8.6195,0.8248,2020-04-25,96,6
,Trinidad and Tobago,10.6918,-61.2225,2020-04-25,115,8
,Tunisia,34.0,9.0,2020-04-25,939,38
,Turkey,38.9637,35.2433,2020-04-25,107773,2706
,Uganda,1.0,32.0,2020-04-25,75,0
,Ukraine,48.3794,31.1656,2020-04-25,8125,201
,United Arab Emirates,24.0,54.0,2020-04-25,9813,71
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-25,109,5
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-25,70,1
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-25,525,35
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-25,136,0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-25,308,18
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-25,11,1
,United Kingdom,55.3781,-3.4360000000000004,2020-04-25,148377,23635
,Uruguay,-32.5228,-55.7658,2020-04-25,596,14
,US,37.0902,-95.7129,2020-04-25,940829,54015
,Uzbekistan,41.3775,64.5853,2020-04-25,1862,8
,Venezuela,6.4238,-66.5897,2020-04-25,323,10
,Vietnam,16.0,108.0,2020-04-25,270,0
,Zambia,-15.4167,28.2833,2020-04-25,84,3
,Zimbabwe,-20.0,30.0,2020-04-25,31,4
Diamond Princess,Canada,0.0,0.0,2020-04-25,0,1
,Dominica,15.415,-61.371,2020-04-25,16,0
,Grenada,12.1165,-61.678999999999995,2020-04-25,18,0
,Mozambique,-18.665695,35.529562,2020-04-25,70,0
,Syria,34.802075,38.99681500000001,2020-04-25,42,3
,Timor-Leste,-8.874217,125.727539,2020-04-25,24,0
,Belize,13.1939,-59.5432,2020-04-25,18,2
,Laos,19.856270000000002,102.495496,2020-04-25,19,0
,Libya,26.3351,17.228331,2020-04-25,61,2
,West Bank and Gaza,31.9522,35.2332,2020-04-25,342,2
,Guinea-Bissau,11.8037,-15.1804,2020-04-25,52,0
,Mali,17.570692,-3.996166000000001,2020-04-25,370,21
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-25,15,0
Northwest Territories,Canada,64.8255,-124.8457,2020-04-25,5,0
Yukon,Canada,64.2823,-135.0,2020-04-25,11,0
,Kosovo,42.602636,20.902977,2020-04-25,731,20
,Burma,21.9162,95.956,2020-04-25,146,5
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-25,3,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-25,6,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-25,11,1
,MS Zaandam,0.0,0.0,2020-04-25,9,2
,Botswana,-22.3285,24.6849,2020-04-25,22,1
,Burundi,-3.3731,29.9189,2020-04-25,11,1
,Sierra Leone,8.460555000000001,-11.779889,2020-04-25,82,2
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-25,5,0
,Malawi,-13.254307999999998,34.301525,2020-04-25,33,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-25,13,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-25,1,0
,South Sudan,6.8770000000000024,31.307,2020-04-25,5,0
,Western Sahara,24.2155,-12.8858,2020-04-25,6,0
,Sao Tome and Principe,0.18636,6.613081,2020-04-25,4,0
,Yemen,15.552726999999999,48.516388,2020-04-25,1,0
,Comoros,-11.6455,43.3333,2020-04-25,0,0
,Tajikistan,38.861034000000004,71.276093,2020-04-25,0,0
,Lesotho,-29.609988,28.233608,2020-04-25,0,0
,Afghanistan,33.0,65.0,2020-04-26,1531,50
,Albania,41.1533,20.1683,2020-04-26,726,28
,Algeria,28.0339,1.6596,2020-04-26,3382,425
,Andorra,42.5063,1.5218,2020-04-26,738,40
,Angola,-11.2027,17.8739,2020-04-26,26,2
,Antigua and Barbuda,17.0608,-61.7964,2020-04-26,24,3
,Argentina,-38.4161,-63.6167,2020-04-26,3892,192
,Armenia,40.0691,45.0382,2020-04-26,1746,28
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-26,106,3
New South Wales,Australia,-33.8688,151.2093,2020-04-26,3002,34
Northern Territory,Australia,-12.4634,130.8456,2020-04-26,28,0
Queensland,Australia,-28.0167,153.4,2020-04-26,1030,6
South Australia,Australia,-34.9285,138.6007,2020-04-26,438,4
Tasmania,Australia,-41.4545,145.9707,2020-04-26,212,11
Victoria,Australia,-37.8136,144.9631,2020-04-26,1349,17
Western Australia,Australia,-31.9505,115.8605,2020-04-26,549,8
,Austria,47.5162,14.5501,2020-04-26,15225,542
,Azerbaijan,40.1431,47.5769,2020-04-26,1645,21
,Bahamas,25.0343,-77.3963,2020-04-26,80,11
,Bahrain,26.0275,50.55,2020-04-26,2647,8
,Bangladesh,23.685,90.3563,2020-04-26,5416,145
,Barbados,13.1939,-59.5432,2020-04-26,79,6
,Belarus,53.7098,27.9534,2020-04-26,10463,72
,Belgium,50.8333,4.0,2020-04-26,46134,7094
,Benin,9.3077,2.3158,2020-04-26,64,1
,Bhutan,27.5142,90.4336,2020-04-26,7,0
,Bolivia,-16.2902,-63.5887,2020-04-26,950,50
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-26,1516,59
,Brazil,-14.235,-51.9253,2020-04-26,63100,4286
,Brunei,4.5353,114.7277,2020-04-26,138,1
,Bulgaria,42.7339,25.4858,2020-04-26,1300,56
,Burkina Faso,12.2383,-1.5616,2020-04-26,632,42
,Cabo Verde,16.5388,-23.0418,2020-04-26,106,1
,Cambodia,11.55,104.9167,2020-04-26,122,0
,Cameroon,3.8480000000000003,11.5021,2020-04-26,1621,56
Alberta,Canada,53.9333,-116.5765,2020-04-26,4480,73
British Columbia,Canada,49.2827,-123.1207,2020-04-26,1948,100
Grand Princess,Canada,37.6489,-122.6655,2020-04-26,13,0
Manitoba,Canada,53.7609,-98.8139,2020-04-26,271,6
New Brunswick,Canada,46.5653,-66.4619,2020-04-26,118,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-26,258,3
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-26,873,24
Ontario,Canada,51.2538,-85.3232,2020-04-26,15568,960
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-26,26,0
Quebec,Canada,52.9399,-73.5491,2020-04-26,24109,1516
Saskatchewan,Canada,52.9399,-106.4509,2020-04-26,353,4
,Central African Republic,6.6111,20.9394,2020-04-26,19,0
,Chad,15.4542,18.7322,2020-04-26,46,0
,Chile,-35.6751,-71.543,2020-04-26,13331,189
Anhui,China,31.8257,117.2264,2020-04-26,991,6
Beijing,China,40.1824,116.4142,2020-04-26,593,9
Chongqing,China,30.0572,107.874,2020-04-26,579,6
Fujian,China,26.0789,117.9874,2020-04-26,355,1
Gansu,China,37.8099,101.0583,2020-04-26,139,2
Guangdong,China,23.3417,113.4244,2020-04-26,1587,8
Guangxi,China,23.8298,108.7881,2020-04-26,254,2
Guizhou,China,26.8154,106.8748,2020-04-26,147,2
Hainan,China,19.1959,109.7453,2020-04-26,168,6
Hebei,China,39.549,116.1306,2020-04-26,328,6
Heilongjiang,China,47.861999999999995,127.7615,2020-04-26,936,13
Henan,China,33.882,113.61399999999999,2020-04-26,1276,22
Hong Kong,China,22.3,114.2,2020-04-26,1037,4
Hubei,China,30.9756,112.2707,2020-04-26,68128,4512
Hunan,China,27.6104,111.7088,2020-04-26,1019,4
Inner Mongolia,China,44.0935,113.9448,2020-04-26,198,1
Jiangsu,China,32.9711,119.455,2020-04-26,653,0
Jiangxi,China,27.614,115.7221,2020-04-26,937,1
Jilin,China,43.6661,126.1923,2020-04-26,110,1
Liaoning,China,41.2956,122.6085,2020-04-26,146,2
Macau,China,22.1667,113.55,2020-04-26,45,0
Ningxia,China,37.2692,106.1655,2020-04-26,75,0
Qinghai,China,35.7452,95.9956,2020-04-26,18,0
Shaanxi,China,35.1917,108.8701,2020-04-26,286,3
Shandong,China,36.3427,118.1498,2020-04-26,787,7
Shanghai,China,31.201999999999998,121.4491,2020-04-26,642,7
Shanxi,China,37.5777,112.2922,2020-04-26,197,0
Sichuan,China,30.6171,102.7103,2020-04-26,561,3
Tianjin,China,39.3054,117.323,2020-04-26,190,3
Tibet,China,31.6927,88.0924,2020-04-26,1,0
Xinjiang,China,41.1129,85.2401,2020-04-26,76,3
Yunnan,China,24.974,101.48700000000001,2020-04-26,185,2
Zhejiang,China,29.1832,120.0934,2020-04-26,1268,1
,Colombia,4.5709,-74.2973,2020-04-26,5379,244
,Congo (Brazzaville),-4.0383,21.7587,2020-04-26,200,6
,Congo (Kinshasa),-4.0383,21.7587,2020-04-26,442,28
,Costa Rica,9.7489,-83.7534,2020-04-26,695,6
,Cote d'Ivoire,7.54,-5.5471,2020-04-26,1150,14
,Croatia,45.1,15.2,2020-04-26,2030,55
,Diamond Princess,0.0,0.0,2020-04-26,712,13
,Cuba,22.0,-80.0,2020-04-26,1369,54
,Cyprus,35.1264,33.4299,2020-04-26,817,14
,Czechia,49.8175,15.472999999999999,2020-04-26,7404,220
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-26,187,0
Greenland,Denmark,71.7069,-42.6043,2020-04-26,11,0
,Denmark,56.2639,9.5018,2020-04-26,8575,422
,Djibouti,11.8251,42.5903,2020-04-26,1023,2
,Dominican Republic,18.7357,-70.1627,2020-04-26,6135,278
,Ecuador,-1.8312,-78.1834,2020-04-26,22719,576
,Egypt,26.0,30.0,2020-04-26,4534,317
,El Salvador,13.7942,-88.8965,2020-04-26,298,8
,Equatorial Guinea,1.5,10.0,2020-04-26,258,1
,Eritrea,15.1794,39.7823,2020-04-26,39,0
,Estonia,58.5953,25.0136,2020-04-26,1643,49
,Eswatini,-26.5225,31.4659,2020-04-26,59,1
,Ethiopia,9.145,40.4897,2020-04-26,123,3
,Fiji,-17.7134,178.065,2020-04-26,18,0
,Finland,64.0,26.0,2020-04-26,4576,190
French Guiana,France,3.9339,-53.1258,2020-04-26,111,1
French Polynesia,France,-17.6797,149.4068,2020-04-26,57,0
Guadeloupe,France,16.25,-61.5833,2020-04-26,149,12
Mayotte,France,-12.8275,45.1662,2020-04-26,401,4
New Caledonia,France,-20.9043,165.618,2020-04-26,18,0
Reunion,France,-21.1351,55.2471,2020-04-26,417,0
Saint Barthelemy,France,17.9,-62.8333,2020-04-26,6,0
St Martin,France,18.0708,-63.0501,2020-04-26,38,3
Martinique,France,14.6415,-61.0242,2020-04-26,175,14
,France,46.2276,2.2137,2020-04-26,160847,22825
,Gabon,-0.8037,11.6094,2020-04-26,176,3
,Gambia,13.4432,-15.3101,2020-04-26,10,1
,Georgia,42.3154,43.3569,2020-04-26,486,6
,Germany,51.0,9.0,2020-04-26,157770,5976
,Ghana,7.9465,-1.0232,2020-04-26,1550,11
,Greece,39.0742,21.8243,2020-04-26,2517,134
,Guatemala,15.7835,-90.2308,2020-04-26,500,15
,Guinea,9.9456,-9.6966,2020-04-26,996,7
,Guyana,5.0,-58.75,2020-04-26,74,8
,Haiti,18.9712,-72.2852,2020-04-26,74,6
,Holy See,41.9029,12.4534,2020-04-26,9,0
,Honduras,15.2,-86.2419,2020-04-26,627,59
,Hungary,47.1625,19.5033,2020-04-26,2500,272
,Iceland,64.9631,-19.0208,2020-04-26,1792,10
,India,21.0,78.0,2020-04-26,27890,881
,Indonesia,-0.7893,113.9213,2020-04-26,8882,743
,Iran,32.0,53.0,2020-04-26,90481,5710
,Iraq,33.0,44.0,2020-04-26,1820,87
,Ireland,53.1424,-7.6921,2020-04-26,19262,1087
,Israel,31.0,35.0,2020-04-26,15443,201
,Italy,43.0,12.0,2020-04-26,197675,26644
,Jamaica,18.1096,-77.2975,2020-04-26,350,7
,Japan,36.0,138.0,2020-04-26,13441,372
,Jordan,31.24,36.51,2020-04-26,447,7
,Kazakhstan,48.0196,66.9237,2020-04-26,2717,25
,Kenya,-0.0236,37.9062,2020-04-26,355,14
,"Korea, South",36.0,128.0,2020-04-26,10738,243
,Kuwait,29.5,47.75,2020-04-26,3075,20
,Kyrgyzstan,41.2044,74.7661,2020-04-26,682,8
,Latvia,56.8796,24.6032,2020-04-26,812,12
,Lebanon,33.8547,35.8623,2020-04-26,707,24
,Liberia,6.4281,-9.4295,2020-04-26,124,12
,Liechtenstein,47.14,9.55,2020-04-26,82,1
,Lithuania,55.1694,23.8813,2020-04-26,1438,41
,Luxembourg,49.8153,6.1296,2020-04-26,3723,88
,Madagascar,-18.7669,46.8691,2020-04-26,124,0
,Malaysia,2.5,112.5,2020-04-26,5780,98
,Maldives,3.2028,73.2207,2020-04-26,214,0
,Malta,35.9375,14.3754,2020-04-26,448,4
,Mauritania,21.0079,10.9408,2020-04-26,7,1
,Mauritius,-20.2,57.5,2020-04-26,332,9
,Mexico,23.6345,-102.5528,2020-04-26,14677,1351
,Moldova,47.4116,28.3699,2020-04-26,3408,96
,Monaco,43.7333,7.4167,2020-04-26,94,4
,Mongolia,46.8625,103.8467,2020-04-26,38,0
,Montenegro,42.5,19.3,2020-04-26,321,7
,Morocco,31.7917,-7.0926,2020-04-26,4065,161
,Namibia,-22.9576,18.4904,2020-04-26,16,0
,Nepal,28.1667,84.25,2020-04-26,52,0
Aruba,Netherlands,12.5186,-70.0358,2020-04-26,100,2
Curacao,Netherlands,12.1696,-68.99,2020-04-26,16,1
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-26,74,13
,Netherlands,52.1326,5.2913,2020-04-26,37845,4475
,New Zealand,-40.9006,174.886,2020-04-26,1469,19
,Nicaragua,12.8654,-85.2072,2020-04-26,13,3
,Niger,17.6078,8.0817,2020-04-26,696,29
,Nigeria,9.082,8.6753,2020-04-26,1273,40
,North Macedonia,41.6086,21.7453,2020-04-26,1386,61
,Norway,60.472,8.4689,2020-04-26,7527,201
,Oman,21.0,57.0,2020-04-26,1998,10
,Pakistan,30.3753,69.3451,2020-04-26,13915,292
,Panama,8.538,-80.7821,2020-04-26,5779,165
,Papua New Guinea,-6.315,143.9555,2020-04-26,8,0
,Paraguay,-23.4425,-58.4438,2020-04-26,228,9
,Peru,-9.19,-75.0152,2020-04-26,27517,728
,Philippines,13.0,122.0,2020-04-26,7579,501
,Poland,51.9194,19.1451,2020-04-26,11617,535
,Portugal,39.3999,-8.2245,2020-04-26,23864,903
,Qatar,25.3548,51.1839,2020-04-26,10287,10
,Romania,45.9432,24.9668,2020-04-26,11036,619
,Russia,60.0,90.0,2020-04-26,80949,747
,Rwanda,-1.9403,29.8739,2020-04-26,191,0
,Saint Lucia,13.9094,-60.9789,2020-04-26,15,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-26,14,0
,San Marino,43.9424,12.4578,2020-04-26,538,41
,Saudi Arabia,24.0,45.0,2020-04-26,17522,139
,Senegal,14.4974,-14.4524,2020-04-26,671,9
,Serbia,44.0165,21.0059,2020-04-26,8042,156
,Seychelles,-4.6796,55.492,2020-04-26,11,0
,Singapore,1.2833,103.8333,2020-04-26,13624,12
,Slovakia,48.669,19.699,2020-04-26,1379,18
,Slovenia,46.1512,14.9955,2020-04-26,1396,82
,Somalia,5.1521,46.1996,2020-04-26,436,23
,South Africa,-30.5595,22.9375,2020-04-26,4546,87
,Spain,40.0,-4.0,2020-04-26,207634,23190
,Sri Lanka,7.0,81.0,2020-04-26,523,7
,Sudan,12.8628,30.2176,2020-04-26,237,21
,Suriname,3.9193,-56.0278,2020-04-26,10,1
,Sweden,63.0,16.0,2020-04-26,18640,2194
,Switzerland,46.8182,8.2275,2020-04-26,29061,1610
,Taiwan*,23.7,121.0,2020-04-26,429,6
,Tanzania,-6.369,34.8888,2020-04-26,299,10
,Thailand,15.0,101.0,2020-04-26,2922,51
,Togo,8.6195,0.8248,2020-04-26,98,6
,Trinidad and Tobago,10.6918,-61.2225,2020-04-26,115,8
,Tunisia,34.0,9.0,2020-04-26,949,38
,Turkey,38.9637,35.2433,2020-04-26,110130,2805
,Uganda,1.0,32.0,2020-04-26,79,0
,Ukraine,48.3794,31.1656,2020-04-26,8617,209
,United Arab Emirates,24.0,54.0,2020-04-26,10349,76
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-26,109,5
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-26,70,1
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-26,525,35
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-26,141,0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-26,308,18
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-26,11,1
,United Kingdom,55.3781,-3.4360000000000004,2020-04-26,152840,24055
,Uruguay,-32.5228,-55.7658,2020-04-26,606,15
,US,37.0902,-95.7129,2020-04-26,968517,55162
,Uzbekistan,41.3775,64.5853,2020-04-26,1869,8
,Venezuela,6.4238,-66.5897,2020-04-26,325,10
,Vietnam,16.0,108.0,2020-04-26,270,0
,Zambia,-15.4167,28.2833,2020-04-26,88,3
,Zimbabwe,-20.0,30.0,2020-04-26,31,4
Diamond Princess,Canada,0.0,0.0,2020-04-26,0,1
,Dominica,15.415,-61.371,2020-04-26,16,0
,Grenada,12.1165,-61.678999999999995,2020-04-26,18,0
,Mozambique,-18.665695,35.529562,2020-04-26,76,0
,Syria,34.802075,38.99681500000001,2020-04-26,43,3
,Timor-Leste,-8.874217,125.727539,2020-04-26,24,0
,Belize,13.1939,-59.5432,2020-04-26,18,2
,Laos,19.856270000000002,102.495496,2020-04-26,19,0
,Libya,26.3351,17.228331,2020-04-26,61,2
,West Bank and Gaza,31.9522,35.2332,2020-04-26,342,2
,Guinea-Bissau,11.8037,-15.1804,2020-04-26,53,1
,Mali,17.570692,-3.996166000000001,2020-04-26,389,23
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-26,15,0
Northwest Territories,Canada,64.8255,-124.8457,2020-04-26,5,0
Yukon,Canada,64.2823,-135.0,2020-04-26,11,0
,Kosovo,42.602636,20.902977,2020-04-26,763,21
,Burma,21.9162,95.956,2020-04-26,146,5
